# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_HRV_00_BHZ
# sample_count: 2400
# sample_rate_hz: 20
# start_time: 2020-11-08T14:10:00.019538Z
# latitude_deg: 42.5064
# longitude_deg: -71.5583
# elevation_m: 200.0
# depth_m: 0.0
# azimuth_deg: 0.0
# dip_deg: -90
# instrument: Streckeisen STS-1VBB w/E300
# scale_factor: 4.24828E9
# scale_frequency_hz: 0.05
# scale_units: m/s
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2020-11-08T14:10:20.319538Z, 3705
2020-11-08T14:10:20.369538Z, 3794
2020-11-08T14:10:20.419538Z, 3865
2020-11-08T14:10:20.469538Z, 3854
2020-11-08T14:10:20.519538Z, 3912
2020-11-08T14:10:20.569538Z, 3921
2020-11-08T14:10:20.619538Z, 3914
2020-11-08T14:10:20.669538Z, 3930
2020-11-08T14:10:20.719538Z, 3866
2020-11-08T14:10:20.769538Z, 3888
2020-11-08T14:10:20.819538Z, 3974
2020-11-08T14:10:20.869538Z, 4024
2020-11-08T14:10:20.919538Z, 4077
2020-11-08T14:10:20.969538Z, 4083
2020-11-08T14:10:21.019538Z, 4087
2020-11-08T14:10:21.069538Z, 4156
2020-11-08T14:10:21.119538Z, 4234
2020-11-08T14:10:21.169538Z, 4324
2020-11-08T14:10:21.219538Z, 4305
2020-11-08T14:10:21.269538Z, 4332
2020-11-08T14:10:21.319538Z, 4426
2020-11-08T14:10:21.369538Z, 4440
2020-11-08T14:10:21.419538Z, 4596
2020-11-08T14:10:21.469538Z, 4668
2020-11-08T14:10:21.519538Z, 4679
2020-11-08T14:10:21.569538Z, 4668
2020-11-08T14:10:21.619538Z, 4579
2020-11-08T14:10:21.669538Z, 4725
2020-11-08T14:10:21.719538Z, 4752
2020-11-08T14:10:21.769538Z, 4703
2020-11-08T14:10:21.819538Z, 4735
2020-11-08T14:10:21.869538Z, 4730
2020-11-08T14:10:21.919538Z, 4771
2020-11-08T14:10:21.969538Z, 4667
2020-11-08T14:10:22.019538Z, 4595
2020-11-08T14:10:22.069538Z, 4579
2020-11-08T14:10:22.119538Z, 4503
2020-11-08T14:10:22.169538Z, 4476
2020-11-08T14:10:22.219538Z, 4437
2020-11-08T14:10:22.269538Z, 4345
2020-11-08T14:10:22.319538Z, 4256
2020-11-08T14:10:22.369538Z, 4135
2020-11-08T14:10:22.419538Z, 3996
2020-11-08T14:10:22.469538Z, 3866
2020-11-08T14:10:22.519538Z, 3705
2020-11-08T14:10:22.569538Z, 3685
2020-11-08T14:10:22.619538Z, 3587
2020-11-08T14:10:22.669538Z, 3406
2020-11-08T14:10:22.719538Z, 3281
2020-11-08T14:10:22.769538Z, 3103
2020-11-08T14:10:22.819538Z, 2984
2020-11-08T14:10:22.869538Z, 2855
2020-11-08T14:10:22.919538Z, 2802
2020-11-08T14:10:22.969538Z, 2709
2020-11-08T14:10:23.019538Z, 2575
2020-11-08T14:10:23.069538Z, 2534
2020-11-08T14:10:23.119538Z, 2462
2020-11-08T14:10:23.169538Z, 2420
2020-11-08T14:10:23.219538Z, 2302
2020-11-08T14:10:23.269538Z, 2231
2020-11-08T14:10:23.319538Z, 2322
2020-11-08T14:10:23.369538Z, 2315
2020-11-08T14:10:23.419538Z, 2338
2020-11-08T14:10:23.469538Z, 2541
2020-11-08T14:10:23.519538Z, 2624
2020-11-08T14:10:23.569538Z, 2721
2020-11-08T14:10:23.619538Z, 2977
2020-11-08T14:10:23.669538Z, 3125
2020-11-08T14:10:23.719538Z, 3266
2020-11-08T14:10:23.769538Z, 3402
2020-11-08T14:10:23.819538Z, 3587
2020-11-08T14:10:23.869538Z, 3821
2020-11-08T14:10:23.919538Z, 3994
2020-11-08T14:10:23.969538Z, 4198
2020-11-08T14:10:24.019538Z, 4340
2020-11-08T14:10:24.069538Z, 4552
2020-11-08T14:10:24.119538Z, 4733
2020-11-08T14:10:24.169538Z, 4826
2020-11-08T14:10:24.219538Z, 5025
2020-11-08T14:10:24.269538Z, 5118
2020-11-08T14:10:24.319538Z, 5261
2020-11-08T14:10:24.369538Z, 5448
2020-11-08T14:10:24.419538Z, 5565
2020-11-08T14:10:24.469538Z, 5726
2020-11-08T14:10:24.519538Z, 5780
2020-11-08T14:10:24.569538Z, 5950
2020-11-08T14:10:24.619538Z, 6097
2020-11-08T14:10:24.669538Z, 6158
2020-11-08T14:10:24.719538Z, 6393
2020-11-08T14:10:24.769538Z, 6482
2020-11-08T14:10:24.819538Z, 6616
2020-11-08T14:10:24.869538Z, 6782
2020-11-08T14:10:24.919538Z, 6838
2020-11-08T14:10:24.969538Z, 7029
2020-11-08T14:10:25.019538Z, 7138
2020-11-08T14:10:25.069538Z, 7184
2020-11-08T14:10:25.119538Z, 7257
2020-11-08T14:10:25.169538Z, 7389
2020-11-08T14:10:25.219538Z, 7491
2020-11-08T14:10:25.269538Z, 7480
2020-11-08T14:10:25.319538Z, 7533
2020-11-08T14:10:25.369538Z, 7570
2020-11-08T14:10:25.419538Z, 7508
2020-11-08T14:10:25.469538Z, 7478
2020-11-08T14:10:25.519538Z, 7422
2020-11-08T14:10:25.569538Z, 7408
2020-11-08T14:10:25.619538Z, 7411
2020-11-08T14:10:25.669538Z, 7226
2020-11-08T14:10:25.719538Z, 7221
2020-11-08T14:10:25.769538Z, 7152
2020-11-08T14:10:25.819538Z, 6946
2020-11-08T14:10:25.869538Z, 6851
2020-11-08T14:10:25.919538Z, 6687
2020-11-08T14:10:25.969538Z, 6552
2020-11-08T14:10:26.019538Z, 6367
2020-11-08T14:10:26.069538Z, 6179
2020-11-08T14:10:26.119538Z, 6095
2020-11-08T14:10:26.169538Z, 5794
2020-11-08T14:10:26.219538Z, 5593
2020-11-08T14:10:26.269538Z, 5487
2020-11-08T14:10:26.319538Z, 5173
2020-11-08T14:10:26.369538Z, 5197
2020-11-08T14:10:26.419538Z, 4653
2020-11-08T14:10:26.469538Z, 4784
2020-11-08T14:10:26.519538Z, 4125
2020-11-08T14:10:26.569538Z, 4269
2020-11-08T14:10:26.619538Z, 3947
2020-11-08T14:10:26.669538Z, 3559
2020-11-08T14:10:26.719538Z, 3907
2020-11-08T14:10:26.769538Z, 2503
2020-11-08T14:10:26.819538Z, 2763
2020-11-08T14:10:26.869538Z, -7442
2020-11-08T14:10:26.919538Z, -10710
2020-11-08T14:10:26.969538Z, -15156
2020-11-08T14:10:27.019538Z, -4483
2020-11-08T14:10:27.069538Z, 31106
2020-11-08T14:10:27.119538Z, 11182
2020-11-08T14:10:27.169538Z, 619
2020-11-08T14:10:27.219538Z, 27452
2020-11-08T14:10:27.269538Z, -8937
2020-11-08T14:10:27.319538Z, -29307
2020-11-08T14:10:27.369538Z, 9629
2020-11-08T14:10:27.419538Z, 24275
2020-11-08T14:10:27.469538Z, 19935
2020-11-08T14:10:27.519538Z, -8153
2020-11-08T14:10:27.569538Z, 438
2020-11-08T14:10:27.619538Z, 54718
2020-11-08T14:10:27.669538Z, 10766
2020-11-08T14:10:27.719538Z, -60021
2020-11-08T14:10:27.769538Z, -24934
2020-11-08T14:10:27.819538Z, 14658
2020-11-08T14:10:27.869538Z, 15195
2020-11-08T14:10:27.919538Z, 1636
2020-11-08T14:10:27.969538Z, 5319
2020-11-08T14:10:28.019538Z, 32791
2020-11-08T14:10:28.069538Z, -17801
2020-11-08T14:10:28.119538Z, -29531
2020-11-08T14:10:28.169538Z, 25451
2020-11-08T14:10:28.219538Z, -7032
2020-11-08T14:10:28.269538Z, -23807
2020-11-08T14:10:28.319538Z, 55136
2020-11-08T14:10:28.369538Z, 39765
2020-11-08T14:10:28.419538Z, -50784
2020-11-08T14:10:28.469538Z, -50946
2020-11-08T14:10:28.519538Z, 21816
2020-11-08T14:10:28.569538Z, 64345
2020-11-08T14:10:28.619538Z, -7882
2020-11-08T14:10:28.669538Z, -20164
2020-11-08T14:10:28.719538Z, -7415
2020-11-08T14:10:28.769538Z, 5089
